Area,Timestamp,Lat,Lon,Temperature,D.O,pH,Conductivity,B.O.D,Nitrate,Fecalcaliform,Totalcaliform,class,chemical_score,biological_score,physical_score,source_score,WQS,Water_Class
Bally Bridge,2023-11-02,21.24850768681818,78.72098095669318,19.0,5.9,5.9,281.0,0.31,4.0,17.0,0.5,no,93.57666666666668,98.31436846349096,71.25,74,88.57497720571396,Safe
Bally Bridge,2023-08-24,19.8046625,85.8188867,27.9166667,9.95,8.12166667,634.45,7.2875,1.45417438,5310.0,12865.0,no,82.77549382933333,0.4941926717679818,91.337499975,74,58.92595532826372,Moderate
Bally Bridge,2023-07-23,24.3150317,77.1553516,25.8,7.4,7.4,379.8,2.0,0.6,193767.1311595211,576037.4703817832,yes,93.05533333333334,7.046998242674918e-83,84.0,74,61.42213333333334,Moderate
Dakshineswar,2023-08-13,26.4918891,89.5271026,26.1,7.4,7.167,139.0,2.678,0.193,72200.0,102100.0,yes,94.88493333333334,4.4049238664938296e-30,85.7475,78,62.90347333333334,Moderate
Bally Bridge,2023-05-19,13.3200519,79.585628,22.0,7.4,7.4,1737.0,19.0,6.0,12.0,0.93,yes,52.49666666666667,98.80717128619304,84.0,74,74.84081805252458,Moderate
Dakshineswar,2023-09-25,18.029637,73.318825,26.7,6.33333333,7.89583333,325.660833,2.46666667,2.32475,2.16666667,70.8333333,yes,91.59470277666668,99.78356788579312,74.947916675,78,89.3625348114046,Safe
Bally Bridge,2023-08-15,29.854263,77.888,19.3917,8.25,7.78,157.308,2.50833,0.08333,8.0,376.727,yes,95.015816,99.20319148370606,85.4,74,92.24728384511182,Safe
Dakshineswar,2023-05-19,30.965917,76.523023,21.0,7.0,7.0,336.0,3.3,3.3,637.0,9000.0,yes,89.6,52.88766765056825,85.0,78,76.50630029517048,Safe
Bally Bridge,2023-09-27,16.019844,75.880909,28.8727273,5.19,8.06818182,1094.54545,0.84681818,8.26545455,375.818182,550.636364,no,81.31309095333333,68.67271810547541,67.93863635000001,74,74.11477908297597,Moderate
Dakshineswar,2023-06-17,24.7000766,75.552632,26.7583,5.45,8.105,515.0,2.12083,0.42583,4.91667,107.25,no,91.68156266666666,99.50953970372974,68.9625,78,88.11798697778559,Safe
Howrah Ghat,2023-04-28,15.196983,73.970147,27.0,6.11666667,6.52833333,201.1425,1.99166667,0.425,8.9,148.545455,yes,94.99301944,99.1139487766128,77.04583332499999,80,91.14055907398384,Safe
Babughat,2023-01-16,16.237749,74.761787,28.7545455,5.38727273,7.91,885.454545,1.26409091,12.4845455,323.545455,565.454545,yes,79.47236360333333,72.35790668883715,70.11136365,75,75.01859017798448,Safe
Bally Bridge,2023-01-21,19.8046625,85.8188867,28.0,12.0166667,8.24416667,923.675,11.3583333,2.01047075,2564.83333,6465.0,no,74.010429,7.693200263022947,100.0,74,59.31213167890689,Moderate
Howrah Ghat,2023-08-19,22.57247,88.358788,27.5,7.8,7.8,981.0,0.04,2.0,4.0,0.42,yes,88.53666666666666,99.60079893439917,83.0,80,89.8949063469864,Safe
Dakshineswar,2023-03-28,19.314356,73.179349,28.1818182,7.09090909,7.90909091,107.573636,3.29090909,0.42233,65.3636364,137.272727,yes,94.19852085333332,93.67267734858407,78.636363625,78,89.30848427090856,Safe
Howrah Ghat,2023-02-16,10.057906,76.346362,27.3333333,6.76666667,6.93333333,994.75,1.05,0.24,348.5,1258.33333,yes,88.4605,70.57459150239282,83.333333325,80,81.22324411571785,Safe
Dakshineswar,2023-04-26,26.8391734,94.2458905,23.75,6.35,7.058333,151.0,1.516667,0.1225,123.6364,780.0909,yes,96.36977733333332,88.37010961935721,81.3125025,78,89.1214443191405,Safe
Howrah Ghat,2023-08-31,20.573203,86.7145994,27.5,7.49166667,7.85,156.5,1.41666667,0.24835392,710.833333,1439.16667,yes,96.34742797066669,49.1234664789207,81.08333335,80,77.49267780194288,Safe
Dakshineswar,2023-10-07,27.2910662,95.6694605,22.25,5.825,6.975,188.0,2.725,0.1225,193767.1311595211,607.0,yes,94.38866666666668,7.046998242674918e-83,78.9375,78,61.34296666666667,Moderate
Bally Bridge,2023-05-21,21.0076578,75.5626039,31.4285714,6.48571429,7.79,482.142857,4.28571429,1.96288571,18.8,45.8,yes,87.893977142,98.137561774015,76.50357145000001,74,87.29957367900451,Safe
Bally Bridge,2023-08-28,20.0142305,74.007978,25.6666667,5.46666667,7.6225,363.083333,6.63333333,1.70746667,16.75,47.0,yes,86.158748894,98.3389501281869,72.66458335,74,85.89810126605607,Safe
Bally Bridge,2023-09-14,19.813382,85.831465,30.0,7.8,7.8,573.0,0.85,2.0,2.0,0.07,yes,91.53666666666666,99.80019986673332,83.0,74,90.55472662668666,Safe
Bally Bridge,2023-03-07,15.504515,73.843377,28.25,5.925,6.5675,515.78,1.1,0.175,8.25,168.75,yes,93.23553333333334,99.17839378567656,76.38125,74,89.72398146903632,Safe
Howrah Ghat,2023-05-15,26.6528495,92.7925592,24.75,6.85,7.85,189.0,2.35,0.1225,100.0,966.6667,yes,94.87866666666666,90.48374180359596,77.875,80,88.67158920774546,Safe
Dakshineswar,2023-05-29,31.960582,77.114009,10.0,9.0,8.0,102.0,0.3,0.4,153.0,954.0,yes,98.26,85.81297218113939,87.5,78,90.3478916543418,Safe
Babughat,2023-01-14,18.953437,72.841544,20.1666667,5.50909091,7.82666667,791.0,14.8583333,3.74733333,173.166667,238.333333,yes,69.28102226933333,84.09974366436344,71.34545452500001,75,74.71142291204237,Moderate
Bally Bridge,2023-03-18,16.368874,74.76932,26.0,7.33333333,8.07,595.0,1.45090909,7.45166667,670.833333,1303.33333,no,86.15412121066667,51.1282331769393,78.64166664999999,74,72.92845176734846,Moderate
Dakshineswar,2023-06-14,21.24850768681818,78.72098095669318,25.0,7.5,7.5,437.0,1.49,15.0,50.0,0.07,yes,81.64333333333333,95.1229424500714,83.75,78,85.74421606835476,Safe
Bally Bridge,2023-01-11,26.2295193,91.9196948,26.375,7.35,7.425,153.0,1.85,0.1175,200.0,363.3333,yes,95.90933333333334,81.87307530779819,83.5625,74,87.0381559256728,Safe
Dakshineswar,2023-01-01,31.886598,76.018882,24.0,8.0,8.0,443.0,1.2,1.0,14.0,116.0,yes,93.17,98.6097544262862,82.5,78,91.15092632788586,Safe
Dakshineswar,2023-05-16,10.349015,76.242119,27.75,6.175,6.55,44.25,0.725,0.205,715.0,1630.0,yes,98.42683333333332,48.91921117963315,77.5,78,77.34649668722328,Safe
Bally Bridge,2023-06-12,21.2148488,86.1248967,28.1818182,7.57272727,8.10727273,241.454545,1.20909091,0.27840282,1256.36364,2798.18182,no,95.75061108066669,28.46873723256162,79.559090875,74,70.15268377703516,Moderate
Howrah Ghat,2023-10-20,26.6499077,85.4298197,24.3333,5.8,7.96,368.333,5.26667,1.38,1066.67,3166.67,yes,88.19044333333333,34.41526396880348,71.8,80,67.96075652397438,Moderate
Babughat,2023-08-08,11.720643,75.670265,26.0,7.25,7.175,58.5,0.575,0.1925,160.0,465.0,yes,98.49433333333332,85.21437889662113,84.9375,75,89.44954700231968,Safe
Babughat,2023-08-18,27.5863838,77.7004931,26.0909,1.62727,7.5,990.909,14.4545,1.38,3283222.0,25000000.0,yes,69.71424333333334,0.0,54.38635,75,46.26296733333334,Polluted
Bally Bridge,2023-05-05,28.354086,78.267548,18.3143,8.40857,7.385,196.167,2.75833,0.21333,673.333,1376.67,yes,94.18989266666668,51.00058921985575,89.15535,74,78.2072038326234,Safe
Howrah Ghat,2023-11-03,22.5682458,88.3196614,27.0417,7.26667,7.805,300.5,3.98333,0.27083,130750.0,223667.0,yes,91.46722933333334,1.644358437688766e-55,80.29585,80,60.64606173333334,Moderate
Howrah Ghat,2023-01-05,23.18866,75.764912,27.3333,6.125,8.21417,1015.42,13.65,1.6045,193767.1311595211,576037.4703817832,no,70.3622,7.046998242674918e-83,71.518725,80,50.448625,Polluted
Dakshineswar,2023-09-21,10.06975,76.302937,27.4583333,5.58333333,6.85,942.75,1.53333333,0.40333333,655.0,1925.0,yes,88.205388896,51.94420625870482,76.79166665,78,74.02375076601145,Moderate
Bally Bridge,2023-07-30,19.946922,73.765437,25.5,7.7,7.7,972.0,0.1,14.0,50.5,0.13,yes,78.94666666666666,95.0753928672327,83.25,74,84.15128452683648,Safe
Dakshineswar,2023-08-03,15.286089,74.07692,29.3333333,6.6,6.96333333,58.7533333,1.13333333,0.27333333,7.5,113.333333,yes,97.68268889633332,99.25280548191384,82.724999975,78,93.19391719810748,Safe
Bally Bridge,2023-03-13,21.1440674,79.0835141,23.0,5.29333333,7.85583333,541.25,6.175,1.39783333,84.5,235.0,yes,85.23590000266667,91.89716553768316,70.047916675,74,83.07309299737162,Safe
Dakshineswar,2023-05-04,23.523831,74.426892,27.0,8.2,8.2,900.0,0.92,3.0,7.0,0.93,no,87.37333333333333,99.3024442933235,82.0,78,88.94006662133039,Safe
Bally Bridge,2023-02-26,28.2088218,76.8445999,28.5,8.2,8.2,930.0,4.69,3.0,4.0,1.04,no,82.04666666666667,99.60079893439917,82.0,74,86.49890634698642,Safe
Dakshineswar,2023-11-17,25.552048,87.57186,28.0,6.5,7.75,286.0,2.65,1.38,1050.0,2400.0,yes,92.50266666666668,34.99377491111553,76.875,78,70.67419914000132,Moderate
Howrah Ghat,2023-05-18,28.3049982,81.1533868,23.1,5.65,7.665,884.0,6.5,2.80133,161.833,683.333,yes,80.25226933333333,85.05832400810289,73.2625,80,80.27090493576421,Safe
Bally Bridge,2023-02-28,26.3463713,92.6840426,29.33333,7.566667,6.666667,142.0,2.966667,0.113333,330.0,1515.0,yes,94.5337776,71.89237334319262,85.3333375,74,83.8478905429578,Safe
Dakshineswar,2023-06-13,23.2324214,87.8614792,26.7727,7.62727,7.65727,275.818,3.0,0.62682,1320.0,7070.0,yes,92.740364,26.71353019658503,83.20682500000001,78,69.55156965897551,Moderate
Babughat,2023-08-31,8.6312152,77.91246,29.3333333,6.4,6.9615,263.833333,1.325,0.12583333,81.9166667,159.833333,yes,95.49433333933334,92.13487345278116,81.71125,75,89.68044537156769,Safe
Dakshineswar,2023-02-26,20.5391679,85.915121,27.8333333,7.30833333,7.96583333,215.833333,1.675,0.63279558,2780.83333,5163.16667,yes,95.10209687266666,6.198683036299927,79.297916675,78,63.56002699495664,Moderate
Howrah Ghat,2023-03-04,8.7791961,77.425014,25.1666667,7.16666667,7.66233333,86.8333333,1.13333333,0.14083333,48.5833333,113.333333,yes,97.50788889633333,95.25779545337248,80.865833375,80,91.75366086954509,Safe
Howrah Ghat,2023-02-13,15.874074,74.387394,24.0,8.1,8.1,1488.0,4.11,4.0,70.0,576037.4703817832,no,76.44,93.23938199059482,82.25,80,82.99781459717845,Safe
Bally Bridge,2023-05-12,10.932825,75.934305,28.0,4.55,6.85,98.0,0.6,0.11,167.5,347.5,yes,98.132,84.57766172888441,71.625,74,86.35109851866534,Safe
Howrah Ghat,2023-10-12,31.940009,75.247906,14.0,7.0,7.0,334.0,1.0,1.0,370.0,738.0,yes,94.52666666666669,69.07343306373546,85.0,80,83.5326965857873,Safe
Howrah Ghat,2023-07-11,21.8974003,83.3949632,27.25,7.175,7.60833333,277.5,2.1,1.26033333,193767.1311595211,275.833333,yes,93.416733336,7.046998242674918e-83,81.312500025,80,61.6291933394,Moderate
Howrah Ghat,2023-02-06,22.9720145,86.0079806,26.6818182,7.85454545,7.57272727,165.7,0.6,4.79818182,193767.1311595211,576037.4703817832,yes,93.704454544,7.046998242674918e-83,84.977272725,80,62.4772363626,Moderate
Bally Bridge,2023-10-17,19.7297859,73.7577867,27.4166667,6.8,7.84166667,432.08,4.20833333,1.05144167,3.08333333,81.6666667,yes,89.22693555733333,99.69214152604624,77.687499975,74,88.53591667574722,Safe
Babughat,2023-01-02,11.753288,75.492878,27.3,6.1,6.1,282.0,1.925,21.0,656.0,0.03,no,77.81333333333333,51.89228801589404,73.75,75,68.94301973810154,Moderate
Dakshineswar,2023-02-11,25.905961,93.72825,23.25,7.9,7.291667,128.0,2.591667,0.126667,180.0,1149.091,yes,95.1631104,83.5270211411272,87.3124975,78,88.38585000233816,Safe
Bally Bridge,2023-04-30,32.597574,75.985873,15.0,9.0,8.0,158.0,0.5,0.4,7.0,106.0,yes,97.43333333333334,99.3024442933235,87.5,74,93.6640666213304,Safe
Babughat,2023-07-21,17.8169,75.6309,25.0,7.5,7.5,1175.0,0.4,11.0,350.0,1.8,yes,78.91666666666666,70.46880897187134,83.75,75,76.95730935822806,Safe
Babughat,2023-03-21,11.8251336,79.7371832,29.0,5.15,8.055,412.5,1.7,0.05,193767.1311595211,576037.4703817832,no,93.56833333333331,7.046998242674918e-83,67.8375,75,58.49483333333333,Moderate
Babughat,2023-09-18,26.5434772,88.7205255,26.36364,7.7,7.029,79.0,2.945455,0.194545,92818.18,11000.0,yes,95.12709066666666,4.893015659821471e-39,88.2825,75,63.20733626666667,Moderate
Dakshineswar,2023-10-31,31.37148,75.393681,14.0,7.0,7.0,317.0,0.8,1.8,133.0,567.0,yes,94.32333333333334,87.5465092108771,85.0,78,88.79328609659646,Safe
Babughat,2023-08-07,31.924439,76.458478,21.0,8.0,8.0,129.0,0.4,0.6,6.0,113.0,yes,97.69666666666669,99.40179640539353,82.5,75,92.89920558828472,Safe
Dakshineswar,2023-07-05,10.057906,76.346362,27.375,5.18333333,6.79166667,61.0833333,1.75,0.33416667,1122.5,2650.0,yes,96.78849999766666,32.54651139116839,74.35416667499999,78,71.15018675141718,Moderate
Dakshineswar,2023-02-20,22.6636967,87.7468071,27.8636,7.12727,7.72455,257.436,2.32727,0.29636,72818.2,332818.0,yes,94.08552533333334,2.3738734207972393e-30,80.202225,78,61.47465513333333,Moderate
Howrah Ghat,2023-07-18,16.960596,81.735225,27.75,5.08333333,8.3525,687.25,2.925,1.06666667,24.4166667,340.833333,no,88.374166664,97.5879008748235,65.27291665000001,80,85.68062025804706,Safe
Howrah Ghat,2023-03-25,11.272018,75.97644,24.6666667,7.10833333,7.14166667,64.3333333,0.61666667,0.39833333,282.5,645.833333,yes,98.21577777633334,75.38966419593208,84.479166625,80,86.79904369431297,Safe
Dakshineswar,2023-01-16,21.2639,79.109514,21.0,8.2,8.2,1035.0,1.68,26.0,67.0,0.68,no,66.61,93.51952013367766,82.0,78,78.8998560401033,Safe
Dakshineswar,2023-09-27,26.605735,80.269765,25.8333,6.925,7.98917,380.914,8.35,2.76817,38941.7,151333.0,yes,82.84299066666667,1.224149822862515e-15,77.206225,78,56.37844126666667,Moderate
Howrah Ghat,2023-07-02,16.691307,74.244865,24.8333333,5.76666667,7.54166667,338.991667,8.45833333,1.722636364,7.25,220.833333,yes,83.95419646546667,99.27762178519298,74.770833325,80,86.31913178674456,Safe
Bally Bridge,2023-10-20,28.5623948,77.2916728,23.7,0.54,7.76,968.9,13.0,1.38,110000000.0,190000000.0,yes,71.87366666666667,0.0,47.00000000000001,74,45.54946666666667,Polluted
Dakshineswar,2023-03-20,11.5087638,78.0673326,28.9166667,7.375,8.15083333,726.833333,1.155,0.22225,160.833333,322.5,no,91.01386667,85.14339652269716,78.243750025,78,85.39731562980914,Safe
Howrah Ghat,2023-03-28,25.2401294,86.7404394,24.5714,7.81429,7.92857,363.429,2.71429,1.71167,1942.86,3371.43,yes,91.37732066666666,14.32935436418594,82.107175,80,65.27116957592244,Moderate
Howrah Ghat,2023-01-19,14.4425987,79.9864559,29.0,7.8,7.8,889.0,0.7,2.0,800.0,0.62,yes,88.57666666666667,44.93289641172215,83.0,80,73.51053559018331,Moderate
Howrah Ghat,2023-08-15,8.720034,76.898037,28.75,7.1,7.025,50.75,0.975,0.775,750.0,1700.0,yes,97.5725,47.23665527410147,85.3125,80,78.26249658223044,Safe
Howrah Ghat,2023-02-22,27.0514156,79.913673,25.5833,6.63333,7.8975,405.8,6.99167,3.72183,3566.67,20841.7,yes,83.64230933333333,2.824976895520347,76.43539999999999,80,57.59149680198944,Moderate
Dakshineswar,2023-02-14,23.8396534,73.723513,22.9545455,5.43181818,8.44454545,683.636364,4.50727273,0.38272727,5.63636364,37.5454545,no,86.84775757066666,99.437949085632,66.325000025,78,85.63548775895626,Safe
Babughat,2023-07-22,30.8919211,77.2103359,11.7273,9.34545,7.44818,68.2364,0.55455,0.13018,5.0,22.0,yes,98.474092,99.50124791926824,93.3659,75,95.41319117578048,Safe
Howrah Ghat,2023-09-24,26.0206982,89.9743462,27.375,6.925,7.15,147.0,1.55,0.1,200.0,720.0,yes,96.38333333333334,81.87307530779819,83.5,80,87.8152559256728,Safe
Bally Bridge,2023-04-12,31.708165,76.931367,16.0,9.0,8.0,155.0,0.5,0.7,445.0,1855.0,yes,97.22333333333331,64.08242760323188,87.5,74,83.0140616143029,Safe
Howrah Ghat,2023-11-02,20.462521,85.88299,27.5,7.3,7.3,279.0,0.48,2.0,2.0,0.12,yes,94.97,99.80019986673332,84.25,80,92.77805996002,Safe
Bally Bridge,2023-05-28,13.843781,75.70003,25.25,7.175,7.38583333,202.916667,1.59166667,1.4585,36.0833333,160.833333,yes,94.68181110333332,96.4559910173504,82.98125002500001,74,90.80577175153846,Safe
Howrah Ghat,2023-03-12,30.2617154,78.0338077,24.55,3.9,7.5075,733.417,23.0333,0.7,145000.0,112033.0,yes,61.39476333333333,1.064878660241506e-61,65.69375,80,45.69665533333333,Polluted
Babughat,2023-05-28,20.2960587,85.8245398,29.75,6.675,7.5225,251.016667,3.975,3.19497517,16341.6667,25058.3333,yes,89.633853194,7.996580749093297e-06,79.45625,75,59.24479367657423,Moderate
Bally Bridge,2023-03-25,21.1458004,79.0881546,21.7272727,5.32909091,7.80363636,688.454545,7.20909091,1.26809091,51.0909091,178.181818,yes,82.48886060866667,95.01922854803928,70.61818185,74,83.02494917787845,Safe
Bally Bridge,2023-02-16,21.8221869,83.926018,25.9166667,7.35833333,7.82583333,249.166667,1.575,0.43058713,296.666667,683.333333,yes,95.063863626,74.32917347364398,80.597916675,74,83.8438808274932,Safe
Bally Bridge,2023-02-24,19.444305,72.898069,26.1666667,7.06666667,7.85,139.2975,3.2,0.45459167,73.9166667,147.083333,yes,93.97668499733334,92.87490863427932,78.95833335,74,88.64481325921713,Safe
Babughat,2023-04-04,9.395511,76.634051,26.625,7.275,7.05,54.25,1.275,0.4075,415.0,912.5,yes,97.4315,66.03402807049828,86.0,75,83.48280842114949,Safe
Bally Bridge,2023-01-24,27.0514156,79.913673,25.6667,7.06667,7.81,430.038,5.85,3.78725,2991.67,11775.0,yes,84.86982,5.020352678856059,79.25835000000001,74,58.70570380365682,Moderate
Babughat,2023-01-28,17.6387282,78.1486044,26.5,5.61666667,7.70666667,651.75,3.20833333,3.44166667,25.0,148.75,yes,86.45138889066666,97.53099120283326,72.783333325,75,85.89651958211664,Safe
Bally Bridge,2023-02-27,31.1994153,77.745655,11.8636,8.76364,7.52182,64.8,0.40909,0.18727,28.0,19.2,yes,98.65673066666666,97.23883668012468,89.90455,74,94.01525327070408,Safe
Dakshineswar,2023-01-02,9.121999,76.700145,27.9,6.425,6.825,83.0,0.525,0.4175,175.0,575.0,yes,98.136,83.94570207692074,80.8125,78,88.40061062307622,Safe
Babughat,2023-11-12,20.5162956,76.0380506,20.0,5.5375,7.90083333,893.25,6.60833333,2.4275,51.25,116.666667,yes,80.31438889333333,95.00411305585278,70.931250025,75,82.31323947908918,Safe
Bally Bridge,2023-11-14,19.876165,75.343314,30.0,7.9,7.9,1500.0,0.33,2.0,85.0,0.97,yes,82.96000000000001,91.85122844014572,82.75,74,84.68936853204373,Safe
Bally Bridge,2023-06-30,19.518231,72.850182,26.9090909,6.825,8.15833333,313.0925,4.0,0.49365,48.8181818,99.0909091,no,91.14082166666668,95.23542692970686,75.437500025,74,87.51445675057874,Safe
Babughat,2023-02-23,26.8725184,80.9834952,23.8333,7.26667,7.98333,257.333,4.3,1.71167,13000.0,19666.7,yes,90.32400066666666,0.0002260329406981,78.958375,75,59.42134307654888,Moderate
Howrah Ghat,2023-10-14,18.18341,73.95436,26.5,5.4875,7.92166667,454.781667,5.05,0.49333333,130.416667,1050.0,yes,88.32418333266666,87.77296337447441,70.524999975,80,83.766562340409,Safe
Howrah Ghat,2023-08-21,19.066079,72.922863,20.4416667,5.20416667,7.835,430.2,5.6,0.63916667,216.666667,1354.16667,yes,87.71999999733333,80.51983237496711,69.75833335,80,81.19561638142346,Safe
Dakshineswar,2023-05-18,19.8046625,85.8188867,27.6666667,12.2833333,8.13833333,715.483333,6.42083333,6.8596575,4104.16667,9031.66667,no,78.79632956333333,1.650376619300658,100.0,78,59.81364481112354,Moderate
Bally Bridge,2023-03-02,9.6188401,76.385285,26.625,6.775,6.775,739.5,1.625,0.2,193.0,381.0,yes,90.27833333333334,82.44819741391082,82.1875,74,84.68329255750659,Safe
Babughat,2023-08-24,18.753949,74.247278,25.5,7.9,7.9,486.0,13.26,3.0,85.0,576037.4703817832,yes,75.06,91.85122844014572,82.75,75,81.62936853204371,Safe
Bally Bridge,2023-01-25,20.7059345,77.0219018,22.0,5.194,7.872,839.8,5.7,2.03616667,178.0,348.0,yes,82.37306666399999,83.69424234887681,69.43,74,79.34349937026306,Safe
Dakshineswar,2023-01-24,21.24850768681818,78.72098095669318,19.5,7.7,7.7,722.0,0.85,8.0,20.0,0.52,yes,85.24666666666667,98.01986733067552,83.25,78,87.95462686586933,Safe
Bally Bridge,2023-07-10,10.403773,76.21611,27.875,6.4,6.475,57.5,1.325,0.343333333,255.0,960.0,no,97.38366666693334,77.49164979610809,78.0625,74,85.21346160560577,Safe
Bally Bridge,2023-04-27,26.7271012,88.3952861,25.7273,7.16364,6.96182,148.382,3.34545,0.32545,99818.2,179273.0,yes,93.79522,4.4617635012046186e-42,85.53184999999999,74,62.024458,Moderate
Howrah Ghat,2023-05-30,27.5839037,80.6663559,25.0,8.5,7.942,354.87,3.08,1.47,444.0,1560.0,yes,91.16863333333332,64.14654208273198,85.435,80,80.79841595815293,Safe
Dakshineswar,2023-06-01,9.03559,76.63693,27.075,6.625,6.85,55.75,0.45,0.4,190.0,550.0,yes,98.5225,82.69591339433623,82.0,78,88.41777401830088,Safe
Babughat,2023-08-05,18.652252,73.741902,25.75,5.97166667,7.72916667,201.5,2.71666667,0.30083333,111.25,751.25,yes,94.12211110933332,89.47150422063042,74.389583325,75,86.86821237492246,Safe
Howrah Ghat,2023-01-02,10.000969,76.378781,26.6666667,1.45833333,6.625,191.666667,3.56666667,0.92083333,880.833333,2978.33333,yes,92.591111106,41.44374033751724,54.47916665,80,68.36539987365518,Moderate
Bally Bridge,2023-09-07,23.6739452,86.9523954,27.9167,8.05833,7.82417,210.0,2.19583,0.49775,12281.8,62972.7,yes,94.57402666666668,0.0004635344666531,84.110375,74,62.05182472700667,Moderate
Dakshineswar,2023-05-26,9.498066,76.33884,26.125,5.9,6.725,476.5,1.95,0.2475,725.0,2425.0,yes,92.437,48.43245689553625,77.4375,78,74.79203706866087,Moderate
Howrah Ghat,2023-04-21,25.4572342,75.6491753,25.75,4.5575,7.71,457.5,1.80416667,0.35,5.0,22.0833333,yes,92.73944444,99.50124791926824,67.46249999999999,80,88.43865215178047,Safe
Howrah Ghat,2023-10-19,21.0971034,81.0302222,24.3,7.5,7.4,329.3,1.6,0.4,193767.1311595211,827.5,yes,94.25366666666666,7.046998242674918e-83,84.5,80,62.60146666666667,Moderate
Howrah Ghat,2023-02-15,31.881756,76.214645,19.0,8.0,8.0,280.0,0.7,1.1,10.0,157.0,yes,95.38666666666668,99.0049833749168,82.5,80,92.3561616791417,Safe
Bally Bridge,2023-05-03,21.2513844,81.6296413,24.0,7.6,7.5,330.3,1.6,0.5,193767.1311595211,820.0,yes,94.16366666666669,7.046998242674918e-83,84.25,74,61.91546666666667,Moderate
Dakshineswar,2023-03-08,16.506174,80.648015,28.4166667,6.075,7.85833333,655.25,0.54166667,0.1825,4.66666667,2191.66667,yes,92.57927777333332,99.53442053003756,73.937500025,78,89.4795372733446,Safe
Babughat,2023-10-03,12.422764,77.226145,27.0,7.05,8.325,555.5,1.0,0.705,1600.0,1600.0,no,92.54766666666669,20.18965179946554,75.3125,75,65.63846220650632,Moderate
Babughat,2023-11-11,20.8733543,86.0236363,28.0833333,7.6,7.7625,153.833333,1.75,0.91555571,2323.33333,5191.66667,yes,95.39588876866668,9.794655267041142,82.28125,75,65.053002087579,Moderate
Babughat,2023-07-03,17.6387282,78.1486044,26.3333333,6.20833333,8.1825,393.833333,1.88333333,0.79166667,9.90909091,105.583333,no,92.91722222733334,99.01398423698478,72.17291665,75,88.80566749202876,Safe
Howrah Ghat,2023-05-06,18.340113,74.683689,26.3333333,2.66444444,7.67916667,452.175,14.1083333,0.84333333,291.666667,1750.0,yes,75.99247226933333,74.70175000614266,58.228472175,80,72.45320834457613,Moderate
Babughat,2023-05-30,10.083643,76.314597,27.375,7.075,7.25,47.75,1.45,0.355,595.0,1775.0,yes,97.30516666666666,55.15625658678298,83.5,75,79.66894364270156,Safe
Dakshineswar,2023-05-30,21.077641,78.967711,20.0,7.9,7.9,1681.0,9.0,40.0,120.0,0.29,yes,39.19,88.69204367171575,82.75,78,66.63361310151473,Moderate
Babughat,2023-06-05,9.962188,76.361794,27.375,1.975,6.8,265.25,2.375,2.3,1525.0,5425.0,yes,92.34083333333334,21.76210568652328,58.375,75,62.63996503929032,Moderate
Bally Bridge,2023-05-04,17.243898,76.155441,28.5833333,5.265,7.9975,968.266667,5.28333333,0.525,214.416667,1485.41667,yes,82.85288889,80.70120596658438,68.84375,74,78.52026734597531,Safe
Babughat,2023-01-15,12.635864,75.014521,28.75,7.025,7.4,69.25,1.0,0.12,230.0,660.0,yes,97.87816666666669,79.4533602503334,82.125,75,86.9122747417667,Safe
Howrah Ghat,2023-01-17,24.6552948,72.9259012,23.8636,5.33636,7.75727,538.182,2.47709,0.32982,4.36364,12.2727,yes,91.05153733333331,99.56458668438498,71.002275,80,88.49044593864883,Safe
Babughat,2023-04-29,26.0206982,89.9743462,27.5,6.875,7.375,98.0,0.675,0.135,227.5,229.5,yes,98.012,79.65224214974918,81.5625,75,86.91297264492476,Safe
Dakshineswar,2023-07-16,15.41059,74.054326,27.8,7.1,5.86,92.94,1.84,0.282,9.0,131.0,no,96.39166666666668,99.10403787728836,76.95,78,91.47787802985316,Safe
Babughat,2023-08-01,22.837931,74.253146,28.0,8.1,8.1,754.0,0.52,5.0,13.0,0.03,no,87.76666666666667,98.70841350202876,82.25,75,88.6691907172753,Safe
Babughat,2023-02-28,20.9951897,84.288444,28.75,7.85,7.7425,142.75,1.53333333,0.85767458,812.5,1567.5,yes,95.841915896,44.37473100810799,83.68125,75,75.8854356608324,Safe
Howrah Ghat,2023-08-27,31.976579,76.050795,20.0,8.0,8.0,177.0,0.5,0.4,7.0,92.0,yes,97.24333333333334,99.3024442933235,82.5,80,93.1880666213304,Safe
Bally Bridge,2023-08-07,22.6574479,88.3639593,26.875,7.775,7.77,305.667,3.97273,0.295,270333.0,653083.0,yes,91.41035666666669,3.943390843228146e-116,83.10000000000001,74,60.58414266666667,Moderate
Bally Bridge,2023-11-08,30.445283,77.602056,20.5,8.025,7.61167,481.583,1.10909,0.18683,1616.17,11596.1,yes,93.55591933333334,19.86581044340478,85.537475,74,67.88960586635477,Moderate
Dakshineswar,2023-09-26,21.24850768681818,78.72098095669318,22.5,7.9,7.9,742.0,1.04,7.0,17.0,0.06,yes,85.59333333333333,98.31436846349096,82.75,78,88.08164387238061,Safe
Bally Bridge,2023-07-06,25.6983676,85.1660825,21.6667,8.45556,7.82556,262.0,2.58889,1.38,988.889,1844.44,yes,92.82414666666666,37.19897421331769,86.08609999999999,74,72.90657093066197,Moderate
